location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-2.3,2003-01-01,2003-02-01,31 days
"Albany, Gentry County, MO",-2.3,2013-08-01,2013-09-01,31 days
"Albany, Gentry County, MO",-2.3,2018-04-01,2018-07-01,91 days
"Auxvasse, Audrain County, MO",-2.3,2005-05-01,2005-06-01,31 days
"Auxvasse, Audrain County, MO",-2.3,2015-10-01,2015-11-01,31 days
"Auxvasse, Audrain County, MO",-2.3,2023-06-01,2023-07-01,30 days
"Brunswick, Carroll County, MO",-2.3,2002-11-01,2002-12-01,30 days
"Brunswick, Carroll County, MO",-2.3,2010-12-01,2011-01-01,31 days
"Brunswick, Carroll County, MO",-2.3,2013-08-01,2013-10-01,61 days
"Brunswick, Carroll County, MO",-2.3,2014-02-01,2014-04-01,59 days
"Brunswick, Carroll County, MO",-2.3,2023-06-01,2023-08-01,61 days
"Cardwell, Dunklin County, MO",-2.3,2005-12-01,2006-01-01,31 days
"Cardwell, Dunklin County, MO",-2.3,2008-07-01,2008-08-01,31 days
"Cardwell, Dunklin County, MO",-2.3,2010-10-01,2010-11-01,31 days
"Cardwell, Dunklin County, MO",-2.3,2017-11-01,2017-12-01,30 days
"Charleston, Mississippi County, MO",-2.3,2001-05-01,2001-06-01,31 days
"Clarkton, Dunklin County, MO",-2.3,2005-12-01,2006-01-01,31 days
"Clarkton, Dunklin County, MO",-2.3,2010-10-01,2010-11-01,31 days
"Clarkton, Dunklin County, MO",-2.3,2012-06-01,2012-08-01,61 days
"Columbia-Sanborn Field, Boone County, MO",-2.3,2012-07-01,2012-08-01,31 days
"Columbia-Sanborn Field, Boone County, MO",-2.3,2023-05-01,2023-07-01,61 days
"Columbia-Sanborn Field, Boone County, MO",-2.3,2023-11-01,2023-12-01,30 days
"Columbia-South Farms, Boone County, MO",-2.3,2012-07-01,2012-09-01,62 days
"Columbia-South Farms, Boone County, MO",-2.3,2014-03-01,2014-04-01,31 days
"Cook Station, Crawford County, MO",-2.3,2000-05-01,2000-06-01,31 days
"Cook Station, Crawford County, MO",-2.3,2012-06-01,2012-08-01,61 days
"Cook Station, Crawford County, MO",-2.3,2014-09-01,2014-10-01,30 days
"Cook Station, Crawford County, MO",-2.3,2017-11-01,2017-12-01,30 days
"Corning, Atchison County, MO",-2.3,2003-09-01,2003-10-01,30 days
"Corning, Atchison County, MO",-2.3,2018-04-01,2018-05-01,30 days
"Delta, Cape Girardeau County, MO",-2.3,2007-08-01,2007-09-01,31 days
"Delta, Cape Girardeau County, MO",-2.3,2012-06-01,2012-07-01,30 days
"Glennonville, Dunklin County, MO",-2.3,2010-10-01,2010-11-01,31 days
"Glennonville, Dunklin County, MO",-2.3,2012-06-01,2012-08-01,61 days
"Hayward, Pemiscot County, MO",-2.3,2005-12-01,2006-01-01,31 days
"Hayward, Pemiscot County, MO",-2.3,2010-09-01,2010-11-01,61 days
"Hayward, Pemiscot County, MO",-2.3,2012-06-01,2012-07-01,30 days
"Lamar, Barton County, MO",-2.3,2006-02-01,2006-03-01,28 days
"Lamar, Barton County, MO",-2.3,2014-03-01,2014-06-01,92 days
"Linneus, Linn County, MO",-2.3,2003-01-01,2003-02-01,31 days
"Linneus, Linn County, MO",-2.3,2003-03-01,2003-04-01,31 days
"Linneus, Linn County, MO",-2.3,2011-10-01,2011-11-01,31 days
"Linneus, Linn County, MO",-2.3,2013-08-01,2013-10-01,61 days
"Monroe City, Monroe County, MO",-2.3,2011-09-01,2011-11-01,61 days
"Monroe City, Monroe County, MO",-2.3,2016-04-01,2016-05-01,30 days
"Novelty, Knox County, MO",-2.3,2023-06-01,2023-07-01,30 days
"Novelty, Knox County, MO",-2.3,2023-11-01,2023-12-01,30 days
"Portageville, Pemiscot County, MO",-2.3,2005-12-01,2006-01-01,31 days
"Portageville, Pemiscot County, MO",-2.3,2007-05-01,2007-06-01,31 days
"Portageville, Pemiscot County, MO",-2.3,2012-06-01,2012-08-01,61 days
"St. Joseph, Buchanan County, MO",-2.3,2003-01-01,2003-02-01,31 days
"St. Joseph, Buchanan County, MO",-2.3,2012-09-01,2012-10-01,30 days
"St. Joseph, Buchanan County, MO",-2.3,2013-08-01,2013-09-01,31 days
"St. Joseph, Buchanan County, MO",-2.3,2018-04-01,2018-06-01,61 days
