location,SPI,start_date,end_date,duration
"Albany, Gentry County, MO",-1.4,2000-12-01,2001-01-01,31 days
"Albany, Gentry County, MO",-1.4,2002-07-01,2003-07-01,365 days
"Albany, Gentry County, MO",-1.4,2003-08-01,2004-03-01,213 days
"Albany, Gentry County, MO",-1.4,2011-10-01,2011-11-01,31 days
"Albany, Gentry County, MO",-1.4,2012-12-01,2013-01-01,31 days
"Albany, Gentry County, MO",-1.4,2013-02-01,2013-05-01,89 days
"Albany, Gentry County, MO",-1.4,2014-05-01,2014-06-01,31 days
"Albany, Gentry County, MO",-1.4,2018-06-01,2018-09-01,92 days
"Auxvasse, Audrain County, MO",-1.4,2006-01-01,2006-05-01,120 days
"Auxvasse, Audrain County, MO",-1.4,2011-09-01,2011-11-01,61 days
"Auxvasse, Audrain County, MO",-1.4,2012-06-01,2012-08-01,61 days
"Auxvasse, Audrain County, MO",-1.4,2012-12-01,2013-01-01,31 days
"Auxvasse, Audrain County, MO",-1.4,2013-03-01,2013-04-01,31 days
"Auxvasse, Audrain County, MO",-1.4,2014-05-01,2014-07-01,61 days
"Auxvasse, Audrain County, MO",-1.4,2018-05-01,2018-09-01,123 days
"Auxvasse, Audrain County, MO",-1.4,2023-05-01,2023-08-01,92 days
"Auxvasse, Audrain County, MO",-1.4,2023-10-01,2024-04-01,183 days
"Brunswick, Carroll County, MO",-1.4,2003-08-01,2003-09-01,31 days
"Brunswick, Carroll County, MO",-1.4,2012-12-01,2013-04-01,121 days
"Brunswick, Carroll County, MO",-1.4,2014-03-01,2014-08-01,153 days
"Brunswick, Carroll County, MO",-1.4,2018-06-01,2018-08-01,61 days
"Brunswick, Carroll County, MO",-1.4,2022-06-01,2023-02-01,245 days
"Brunswick, Carroll County, MO",-1.4,2023-04-01,2023-08-01,122 days
"Brunswick, Carroll County, MO",-1.4,2023-11-01,2023-12-01,30 days
"Brunswick, Carroll County, MO",-1.4,2024-01-01,2024-05-01,121 days
"Cardwell, Dunklin County, MO",-1.4,2001-04-01,2001-12-01,244 days
"Cardwell, Dunklin County, MO",-1.4,2005-12-01,2006-10-01,304 days
"Cardwell, Dunklin County, MO",-1.4,2010-10-01,2010-11-01,31 days
"Cardwell, Dunklin County, MO",-1.4,2010-12-01,2011-04-01,121 days
"Cardwell, Dunklin County, MO",-1.4,2012-12-01,2013-01-01,31 days
"Charleston, Mississippi County, MO",-1.4,2001-03-01,2001-11-01,245 days
"Charleston, Mississippi County, MO",-1.4,2004-07-01,2005-01-01,184 days
"Charleston, Mississippi County, MO",-1.4,2005-05-01,2005-06-01,31 days
"Charleston, Mississippi County, MO",-1.4,2005-11-01,2006-05-01,181 days
"Charleston, Mississippi County, MO",-1.4,2009-04-01,2009-05-01,30 days
"Charleston, Mississippi County, MO",-1.4,2010-10-01,2010-11-01,31 days
"Charleston, Mississippi County, MO",-1.4,2010-12-01,2011-02-01,62 days
"Charleston, Mississippi County, MO",-1.4,2012-11-01,2013-04-01,151 days
"Clarkton, Dunklin County, MO",-1.4,2001-05-01,2001-10-01,153 days
"Clarkton, Dunklin County, MO",-1.4,2004-09-01,2004-11-01,61 days
"Clarkton, Dunklin County, MO",-1.4,2005-11-01,2006-05-01,181 days
"Clarkton, Dunklin County, MO",-1.4,2006-08-01,2006-09-01,31 days
"Clarkton, Dunklin County, MO",-1.4,2007-11-01,2007-12-01,30 days
"Clarkton, Dunklin County, MO",-1.4,2008-01-01,2008-03-01,60 days
"Clarkton, Dunklin County, MO",-1.4,2009-03-01,2009-05-01,61 days
"Clarkton, Dunklin County, MO",-1.4,2010-10-01,2010-11-01,31 days
"Clarkton, Dunklin County, MO",-1.4,2010-12-01,2011-04-01,121 days
"Clarkton, Dunklin County, MO",-1.4,2012-11-01,2013-02-01,92 days
"Clarkton, Dunklin County, MO",-1.4,2013-03-01,2013-04-01,31 days
"Clarkton, Dunklin County, MO",-1.4,2024-04-01,2024-05-01,30 days
"Columbia-Sanborn Field, Boone County, MO",-1.4,2006-09-01,2006-11-01,61 days
"Columbia-Sanborn Field, Boone County, MO",-1.4,2012-12-01,2013-05-01,151 days
"Columbia-Sanborn Field, Boone County, MO",-1.4,2014-05-01,2014-06-01,31 days
"Columbia-Sanborn Field, Boone County, MO",-1.4,2018-05-01,2018-10-01,153 days
"Columbia-Sanborn Field, Boone County, MO",-1.4,2023-04-01,2024-05-01,396 days
"Columbia-South Farms, Boone County, MO",-1.4,2006-09-01,2007-02-01,153 days
"Columbia-South Farms, Boone County, MO",-1.4,2012-12-01,2013-05-01,151 days
"Columbia-South Farms, Boone County, MO",-1.4,2014-05-01,2014-07-01,61 days
"Columbia-South Farms, Boone County, MO",-1.4,2018-05-01,2018-11-01,184 days
"Columbia-South Farms, Boone County, MO",-1.4,2023-04-01,2023-08-01,122 days
"Columbia-South Farms, Boone County, MO",-1.4,2023-11-01,2023-12-01,30 days
"Columbia-South Farms, Boone County, MO",-1.4,2024-02-01,2024-04-01,60 days
"Cook Station, Crawford County, MO",-1.4,2000-12-01,2001-05-01,151 days
"Cook Station, Crawford County, MO",-1.4,2001-07-01,2001-08-01,31 days
"Cook Station, Crawford County, MO",-1.4,2006-02-01,2006-03-01,28 days
"Cook Station, Crawford County, MO",-1.4,2012-05-01,2012-10-01,153 days
"Cook Station, Crawford County, MO",-1.4,2012-11-01,2013-02-01,92 days
"Cook Station, Crawford County, MO",-1.4,2014-08-01,2015-06-01,304 days
"Cook Station, Crawford County, MO",-1.4,2018-05-01,2018-06-01,31 days
"Cook Station, Crawford County, MO",-1.4,2024-03-01,2024-04-01,31 days
"Corning, Atchison County, MO",-1.4,2002-07-01,2002-08-01,31 days
"Corning, Atchison County, MO",-1.4,2002-09-01,2002-10-01,30 days
"Corning, Atchison County, MO",-1.4,2002-12-01,2003-04-01,121 days
"Corning, Atchison County, MO",-1.4,2003-10-01,2003-11-01,31 days
"Corning, Atchison County, MO",-1.4,2004-12-01,2005-02-01,62 days
"Corning, Atchison County, MO",-1.4,2005-03-01,2005-04-01,31 days
"Corning, Atchison County, MO",-1.4,2013-03-01,2013-04-01,31 days
"Corning, Atchison County, MO",-1.4,2014-04-01,2014-08-01,122 days
"Corning, Atchison County, MO",-1.4,2018-03-01,2018-09-01,184 days
"Corning, Atchison County, MO",-1.4,2022-10-01,2022-11-01,31 days
