0,1,2,3
-99.0,2,0.68,2.04
-2.9,1,0.34,4.08
-2.8,1,0.34,6.12
-2.3,3,1.02,8.16
-2.1,1,0.34,10.2
-2.0,2,0.68,12.24
-1.9,1,0.34,14.29
-1.8,3,1.02,16.33
-1.7,3,1.02,18.37
-1.6,4,1.37,20.41
-1.5,3,1.02,22.45
-1.4,5,1.71,24.49
-1.3,3,1.02,26.53
-1.2,6,2.05,28.57
-1.1,12,4.1,30.61
-1.0,8,2.73,32.65
-0.9,6,2.05,34.69
-0.8,11,3.75,36.73
-0.7,7,2.39,38.78
-0.6,4,1.37,40.82
-0.5,6,2.05,42.86
-0.4,10,3.41,44.9
-0.3,13,4.44,46.94
-0.2,12,4.1,48.98
-0.1,9,3.07,51.02
0.0,10,3.41,53.06
0.1,13,4.44,55.1
0.2,9,3.07,57.14
0.3,16,5.46,59.18
0.4,17,5.8,61.22
0.5,12,4.1,63.27
0.6,3,1.02,65.31
0.7,13,4.44,67.35
0.8,8,2.73,69.39
0.9,12,4.1,71.43
1.0,1,0.34,73.47
1.1,6,2.05,75.51
1.2,5,1.71,77.55
1.3,4,1.37,79.59
1.4,4,1.37,81.63
1.5,5,1.71,83.67
1.6,5,1.71,85.71
1.7,4,1.37,87.76
1.8,2,0.68,89.8
1.9,1,0.34,91.84
2.0,1,0.34,93.88
2.1,4,1.37,95.92
2.4,1,0.34,97.96
2.6,1,0.34,100.0
