0,1,2,3
-2.9,1,0.34,2.08
-2.6,1,0.34,4.17
-2.4,2,0.68,6.25
-2.3,3,1.02,8.33
-2.2,1,0.34,10.42
-2.1,1,0.34,12.5
-1.9,3,1.02,14.58
-1.7,2,0.68,16.67
-1.5,8,2.73,18.75
-1.4,3,1.02,20.83
-1.3,8,2.73,22.92
-1.2,4,1.37,25.0
-1.1,3,1.02,27.08
-1.0,6,2.05,29.17
-0.9,14,4.78,31.25
-0.8,7,2.39,33.33
-0.7,7,2.39,35.42
-0.6,10,3.41,37.5
-0.5,15,5.12,39.58
-0.4,7,2.39,41.67
-0.3,13,4.44,43.75
-0.2,8,2.73,45.83
-0.1,10,3.41,47.92
0.0,15,5.12,50.0
0.1,10,3.41,52.08
0.2,9,3.07,54.17
0.3,12,4.1,56.25
0.4,12,4.1,58.33
0.5,5,1.71,60.42
0.6,11,3.75,62.5
0.7,15,5.12,64.58
0.8,10,3.41,66.67
0.9,10,3.41,68.75
1.0,9,3.07,70.83
1.1,4,1.37,72.92
1.2,9,3.07,75.0
1.3,4,1.37,77.08
1.4,4,1.37,79.17
1.5,3,1.02,81.25
1.6,1,0.34,83.33
1.7,1,0.34,85.42
1.8,1,0.34,87.5
1.9,3,1.02,89.58
2.0,2,0.68,91.67
2.1,1,0.34,93.75
2.2,3,1.02,95.83
2.8,1,0.34,97.92
3.1,1,0.34,100.0
