location,SPI,start_date,end_date,duration
"Brunswick, Carroll County, MO",-3.0,2017-12-01,2018-01-01,31 days
"Cardwell, Dunklin County, MO",-3.0,2001-04-01,2001-05-01,30 days
"Cardwell, Dunklin County, MO",-3.0,2004-09-01,2004-10-01,30 days
"Cardwell, Dunklin County, MO",-3.0,2005-05-01,2005-06-01,31 days
"Charleston, Mississippi County, MO",-3.0,2005-05-01,2005-06-01,31 days
"Clarkton, Dunklin County, MO",-3.0,2005-10-01,2005-11-01,31 days
"Corning, Atchison County, MO",-3.0,2011-10-01,2011-11-01,31 days
"Glennonville, Dunklin County, MO",-3.0,2007-08-01,2007-09-01,31 days
"Glennonville, Dunklin County, MO",-3.0,2010-06-01,2010-07-01,30 days
"Hayward, Pemiscot County, MO",-3.0,2005-10-01,2005-11-01,31 days
"Hayward, Pemiscot County, MO",-3.0,2018-07-01,2018-08-01,31 days
"Lamar, Barton County, MO",-3.0,2000-08-01,2000-09-01,31 days
"Linneus, Linn County, MO",-3.0,2013-08-01,2013-09-01,31 days
"Monroe City, Monroe County, MO",-3.0,2009-01-01,2009-02-01,31 days
"Novelty, Knox County, MO",-3.0,2009-01-01,2009-02-01,31 days
